snapshot_date,store_id,product_id,on_hand_qty,reorder_point
2026-02-01,ST003,P0069,84,43
2026-02-01,ST003,P0070,193,61
2026-02-01,ST003,P0071,71,56
2026-02-01,ST003,P0072,289,77
2026-02-01,ST003,P0073,18,70
2026-02-01,ST003,P0074,104,15
2026-02-01,ST003,P0075,82,33
2026-02-01,ST003,P0076,285,37
2026-02-01,ST003,P0077,119,45
2026-02-01,ST003,P0078,187,33
2026-02-01,ST003,P0079,283,71
2026-02-01,ST003,P0080,274,78
2026-02-01,ST003,P0081,58,62
2026-02-01,ST003,P0082,104,59
2026-02-01,ST003,P0083,214,53
2026-02-01,ST003,P0084,253,35
2026-02-01,ST003,P0085,215,54
2026-02-01,ST003,P0086,260,49
2026-02-01,ST003,P0087,216,50
2026-02-01,ST003,P0088,189,56
2026-02-01,ST003,P0089,22,73
2026-02-01,ST003,P0090,82,46
2026-02-01,ST003,P0091,57,16
2026-02-01,ST003,P0092,67,60
2026-02-01,ST003,P0093,30,21
2026-02-01,ST003,P0094,281,76
2026-02-01,ST003,P0095,166,66
2026-02-01,ST003,P0096,163,59
2026-02-01,ST003,P0097,18,58
2026-02-01,ST003,P0098,282,29
2026-02-01,ST003,P0099,11,55
2026-02-01,ST003,P0100,276,16
2026-02-01,ST004,P0001,60,15
2026-02-01,ST004,P0002,292,68
2026-02-01,ST004,P0003,254,77
2026-02-01,ST004,P0004,138,47
2026-02-01,ST004,P0005,260,70
2026-02-01,ST004,P0006,45,42
2026-02-01,ST004,P0007,233,69
2026-02-01,ST004,P0008,197,39
2026-02-01,ST004,P0009,201,52
2026-02-01,ST004,P0010,203,57
2026-02-01,ST004,P0011,129,43
2026-02-01,ST004,P0012,124,53
2026-02-01,ST004,P0013,232,71
2026-02-01,ST004,P0014,146,67
2026-02-01,ST004,P0015,122,40
2026-02-01,ST004,P0016,250,33
2026-02-01,ST004,P0017,84,70
2026-02-01,ST004,P0018,92,79
2026-02-01,ST004,P0019,63,24
2026-02-01,ST004,P0020,181,15
2026-02-01,ST004,P0021,97,42
2026-02-01,ST004,P0022,253,52
2026-02-01,ST004,P0023,110,78
2026-02-01,ST004,P0024,130,51
2026-02-01,ST004,P0025,165,21
2026-02-01,ST004,P0026,170,36
2026-02-01,ST004,P0027,64,52
2026-02-01,ST004,P0028,9,55
2026-02-01,ST004,P0029,6,47
2026-02-01,ST004,P0030,247,31
2026-02-01,ST004,P0031,218,18
2026-02-01,ST004,P0032,249,69
2026-02-01,ST004,P0033,88,24
2026-02-01,ST004,P0034,143,60
2026-02-01,ST004,P0035,254,72
2026-02-01,ST004,P0036,125,67
2026-02-01,ST004,P0037,198,17
2026-02-01,ST004,P0038,297,55
2026-02-01,ST004,P0039,63,26
2026-02-01,ST004,P0040,229,53
2026-02-01,ST004,P0041,253,44
2026-02-01,ST004,P0042,204,70
2026-02-01,ST004,P0043,191,41
2026-02-01,ST004,P0044,230,59
2026-02-01,ST004,P0045,273,72
2026-02-01,ST004,P0046,158,79
2026-02-01,ST004,P0047,182,61
2026-02-01,ST004,P0048,236,29
2026-02-01,ST004,P0049,130,29
2026-02-01,ST004,P0050,279,47
2026-02-01,ST004,P0051,139,48
2026-02-01,ST004,P0052,204,23
2026-02-01,ST004,P0053,227,46
2026-02-01,ST004,P0054,294,55
2026-02-01,ST004,P0055,97,58
2026-02-01,ST004,P0056,250,47
2026-02-01,ST004,P0057,249,76
2026-02-01,ST004,P0058,252,50
2026-02-01,ST004,P0059,126,71
2026-02-01,ST004,P0060,85,25
2026-02-01,ST004,P0061,77,43
2026-02-01,ST004,P0062,264,50
2026-02-01,ST004,P0063,268,73
2026-02-01,ST004,P0064,232,62
2026-02-01,ST004,P0065,201,24
2026-02-01,ST004,P0066,46,75
2026-02-01,ST004,P0067,175,62
2026-02-01,ST004,P0068,257,43
2026-02-01,ST004,P0069,69,38
2026-02-01,ST004,P0070,25,18
2026-02-01,ST004,P0071,35,56
2026-02-01,ST004,P0072,11,55
2026-02-01,ST004,P0073,151,59
2026-02-01,ST004,P0074,63,71
2026-02-01,ST004,P0075,122,63
2026-02-01,ST004,P0076,169,61
2026-02-01,ST004,P0077,150,19
2026-02-01,ST004,P0078,170,23
2026-02-01,ST004,P0079,297,43
2026-02-01,ST004,P0080,146,53
2026-02-01,ST004,P0081,99,52
2026-02-01,ST004,P0082,214,31
2026-02-01,ST004,P0083,245,28
2026-02-01,ST004,P0084,73,39
2026-02-01,ST004,P0085,124,46
2026-02-01,ST004,P0086,33,67
2026-02-01,ST004,P0087,177,45
2026-02-01,ST004,P0088,108,62
2026-02-01,ST004,P0089,104,62
2026-02-01,ST004,P0090,246,55
2026-02-01,ST004,P0091,282,17
2026-02-01,ST004,P0092,297,65
2026-02-01,ST004,P0093,85,79
2026-02-01,ST004,P0094,100,30
2026-02-01,ST004,P0095,211,15
2026-02-01,ST004,P0096,273,77
2026-02-01,ST004,P0097,291,77
2026-02-01,ST004,P0098,171,75
2026-02-01,ST004,P0099,263,33
2026-02-01,ST004,P0100,248,39
2026-02-01,ST005,P0001,243,69
2026-02-01,ST005,P0002,131,21
2026-02-01,ST005,P0003,245,73
2026-02-01,ST005,P0004,117,80
2026-02-01,ST005,P0005,131,70
2026-02-01,ST005,P0006,202,67
2026-02-01,ST005,P0007,18,78
2026-02-01,ST005,P0008,296,78
2026-02-01,ST005,P0009,262,56
2026-02-01,ST005,P0010,176,16
2026-02-01,ST005,P0011,33,52
2026-02-01,ST005,P0012,147,61
2026-02-01,ST005,P0013,28,71
2026-02-01,ST005,P0014,76,66
2026-02-01,ST005,P0015,85,18
2026-02-01,ST005,P0016,46,17
2026-02-01,ST005,P0017,231,44
2026-02-01,ST005,P0018,98,33
2026-02-01,ST005,P0019,212,60
2026-02-01,ST005,P0020,80,72
2026-02-01,ST005,P0021,269,35
2026-02-01,ST005,P0022,181,52
2026-02-01,ST005,P0023,202,45
2026-02-01,ST005,P0024,13,57
2026-02-01,ST005,P0025,160,25
2026-02-01,ST005,P0026,184,69
2026-02-01,ST005,P0027,260,30
2026-02-01,ST005,P0028,39,73
2026-02-01,ST005,P0029,231,55
2026-02-01,ST005,P0030,109,71
2026-02-01,ST005,P0031,89,50
2026-02-01,ST005,P0032,166,26
2026-02-01,ST005,P0033,288,73
2026-02-01,ST005,P0034,22,79
2026-02-01,ST005,P0035,261,53
2026-02-01,ST005,P0036,8,78
2026-02-01,ST005,P0037,173,55
2026-02-01,ST005,P0038,107,15
2026-02-01,ST005,P0039,191,40
2026-02-01,ST005,P0040,205,58
2026-02-01,ST005,P0041,249,33
2026-02-01,ST005,P0042,228,42
2026-02-01,ST005,P0043,194,19
2026-02-01,ST005,P0044,237,18
2026-02-01,ST005,P0045,183,25
2026-02-01,ST005,P0046,102,20
2026-02-01,ST005,P0047,214,68
2026-02-01,ST005,P0048,234,38
2026-02-01,ST005,P0049,38,31
2026-02-01,ST005,P0050,278,28
2026-02-01,ST005,P0051,167,64
2026-02-01,ST005,P0052,285,46
2026-02-01,ST005,P0053,288,72
2026-02-01,ST005,P0054,19,38
2026-02-01,ST005,P0055,252,57
2026-02-01,ST005,P0056,119,72
2026-02-01,ST005,P0057,296,34
2026-02-01,ST005,P0058,62,51
2026-02-01,ST005,P0059,298,36
2026-02-01,ST005,P0060,163,25
2026-02-01,ST005,P0061,119,75
2026-02-01,ST005,P0062,57,76
2026-02-01,ST005,P0063,128,15
2026-02-01,ST005,P0064,223,39
2026-02-01,ST005,P0065,294,19
2026-02-01,ST005,P0066,275,62
2026-02-01,ST005,P0067,276,42
2026-02-01,ST005,P0068,22,67
2026-02-01,ST005,P0069,291,48
2026-02-01,ST005,P0070,261,41
2026-02-01,ST005,P0071,222,30
2026-02-01,ST005,P0072,221,71
2026-02-01,ST005,P0073,87,40
2026-02-01,ST005,P0074,279,65
2026-02-01,ST005,P0075,222,58
2026-02-01,ST005,P0076,216,20
2026-02-01,ST005,P0077,209,75
2026-02-01,ST005,P0078,251,62
2026-02-01,ST005,P0079,184,60
2026-02-01,ST005,P0080,234,46
2026-02-01,ST005,P0081,172,52
2026-02-01,ST005,P0082,56,15
2026-02-01,ST005,P0083,168,71
2026-02-01,ST005,P0084,251,31
2026-02-01,ST005,P0085,186,16
2026-02-01,ST005,P0086,155,20
2026-02-01,ST005,P0087,96,57
2026-02-01,ST005,P0088,277,79
2026-02-01,ST005,P0089,285,23
2026-02-01,ST005,P0090,18,55
2026-02-01,ST005,P0091,171,72
2026-02-01,ST005,P0092,82,42
2026-02-01,ST005,P0093,180,77
2026-02-01,ST005,P0094,262,52
2026-02-01,ST005,P0095,189,75
2026-02-01,ST005,P0096,81,20
2026-02-01,ST005,P0097,274,17
2026-02-01,ST005,P0098,83,51
2026-02-01,ST005,P0099,63,17
2026-02-01,ST005,P0100,151,25
2026-02-01,ST006,P0001,194,22
2026-02-01,ST006,P0002,244,53
2026-02-01,ST006,P0003,130,29
2026-02-01,ST006,P0004,212,63
2026-02-01,ST006,P0005,12,30
2026-02-01,ST006,P0006,224,29
2026-02-01,ST006,P0007,49,58
2026-02-01,ST006,P0008,192,63
2026-02-01,ST006,P0009,228,26
2026-02-01,ST006,P0010,123,51
2026-02-01,ST006,P0011,13,50
2026-02-01,ST006,P0012,230,60
2026-02-01,ST006,P0013,28,20
2026-02-01,ST006,P0014,26,54
2026-02-01,ST006,P0015,176,53
2026-02-01,ST006,P0016,22,32
2026-02-01,ST006,P0017,71,76
2026-02-01,ST006,P0018,16,66
2026-02-01,ST006,P0019,297,19
2026-02-01,ST006,P0020,201,54
2026-02-01,ST006,P0021,162,45
2026-02-01,ST006,P0022,175,70
2026-02-01,ST006,P0023,183,79
2026-02-01,ST006,P0024,25,43
2026-02-01,ST006,P0025,206,42
2026-02-01,ST006,P0026,292,42
2026-02-01,ST006,P0027,211,52
2026-02-01,ST006,P0028,254,32
2026-02-01,ST006,P0029,89,53
2026-02-01,ST006,P0030,190,56
2026-02-01,ST006,P0031,266,27
2026-02-01,ST006,P0032,253,19
2026-02-01,ST006,P0033,273,43
2026-02-01,ST006,P0034,125,59
2026-02-01,ST006,P0035,38,52
2026-02-01,ST006,P0036,99,48
2026-02-01,ST006,P0037,144,67
2026-02-01,ST006,P0038,210,46
2026-02-01,ST006,P0039,23,20
2026-02-01,ST006,P0040,22,48
2026-02-01,ST006,P0041,187,42
2026-02-01,ST006,P0042,285,17
2026-02-01,ST006,P0043,144,68
2026-02-01,ST006,P0044,258,36
2026-02-01,ST006,P0045,166,28
2026-02-01,ST006,P0046,159,16
2026-02-01,ST006,P0047,299,63
2026-02-01,ST006,P0048,61,71
2026-02-01,ST006,P0049,31,79
2026-02-01,ST006,P0050,234,41
2026-02-01,ST006,P0051,42,78
2026-02-01,ST006,P0052,12,79
2026-02-01,ST006,P0053,64,65
2026-02-01,ST006,P0054,213,28
2026-02-01,ST006,P0055,119,17
2026-02-01,ST006,P0056,122,52
2026-02-01,ST006,P0057,199,28
2026-02-01,ST006,P0058,97,27
2026-02-01,ST006,P0059,191,21
2026-02-01,ST006,P0060,56,63
2026-02-01,ST006,P0061,134,56
2026-02-01,ST006,P0062,138,67
2026-02-01,ST006,P0063,202,34
2026-02-01,ST006,P0064,194,71
2026-02-01,ST006,P0065,123,29
2026-02-01,ST006,P0066,84,59
2026-02-01,ST006,P0067,117,68
2026-02-01,ST006,P0068,60,31
2026-02-01,ST006,P0069,230,66
2026-02-01,ST006,P0070,261,72
2026-02-01,ST006,P0071,207,37
2026-02-01,ST006,P0072,87,60
2026-02-01,ST006,P0073,260,54
2026-02-01,ST006,P0074,255,50
2026-02-01,ST006,P0075,191,19
2026-02-01,ST006,P0076,289,22
2026-02-01,ST006,P0077,293,79
2026-02-01,ST006,P0078,236,30
2026-02-01,ST006,P0079,243,44
2026-02-01,ST006,P0080,117,26
2026-02-01,ST006,P0081,177,78
2026-02-01,ST006,P0082,53,69
2026-02-01,ST006,P0083,23,50
2026-02-01,ST006,P0084,93,63
2026-02-01,ST006,P0085,47,48
2026-02-01,ST006,P0086,134,72
2026-02-01,ST006,P0087,49,68
2026-02-01,ST006,P0088,175,19
2026-02-01,ST006,P0089,140,48
2026-02-01,ST006,P0090,58,62
2026-02-01,ST006,P0091,99,70
2026-02-01,ST006,P0092,138,51
2026-02-01,ST006,P0093,181,79
2026-02-01,ST006,P0094,78,68
2026-02-01,ST006,P0095,151,62
2026-02-01,ST006,P0096,136,26
2026-02-01,ST006,P0097,298,29
2026-02-01,ST006,P0098,117,74
2026-02-01,ST006,P0099,290,20
2026-02-01,ST006,P0100,135,79
2026-02-01,ST007,P0001,253,69
2026-02-01,ST007,P0002,74,17
2026-02-01,ST007,P0003,101,39
2026-02-01,ST007,P0004,232,46
2026-02-01,ST007,P0005,205,56
2026-02-01,ST007,P0006,89,54
2026-02-01,ST007,P0007,93,75
2026-02-01,ST007,P0008,218,15
2026-02-01,ST007,P0009,253,51
2026-02-01,ST007,P0010,66,54
2026-02-01,ST007,P0011,228,48
2026-02-01,ST007,P0012,143,15
2026-02-01,ST007,P0013,92,70
2026-02-01,ST007,P0014,68,39
2026-02-01,ST007,P0015,185,39
2026-02-01,ST007,P0016,149,34
2026-02-01,ST007,P0017,171,60
2026-02-01,ST007,P0018,179,64
2026-02-01,ST007,P0019,49,40
2026-02-01,ST007,P0020,78,70
2026-02-01,ST007,P0021,83,26
2026-02-01,ST007,P0022,111,47
2026-02-01,ST007,P0023,67,61
2026-02-01,ST007,P0024,181,24
2026-02-01,ST007,P0025,9,60
2026-02-01,ST007,P0026,144,31
2026-02-01,ST007,P0027,190,33
2026-02-01,ST007,P0028,251,58
2026-02-01,ST007,P0029,8,62
2026-02-01,ST007,P0030,210,79
2026-02-01,ST007,P0031,36,80
2026-02-01,ST007,P0032,145,37
2026-02-01,ST007,P0033,11,71
2026-02-01,ST007,P0034,85,75
2026-02-01,ST007,P0035,41,34
2026-02-01,ST007,P0036,205,39
2026-02-01,ST007,P0037,110,54
2026-02-01,ST007,P0038,21,38
2026-02-01,ST007,P0039,113,77
2026-02-01,ST007,P0040,276,28
2026-02-01,ST007,P0041,132,34
2026-02-01,ST007,P0042,213,75
2026-02-01,ST007,P0043,86,72
2026-02-01,ST007,P0044,131,46
2026-02-01,ST007,P0045,84,67
2026-02-01,ST007,P0046,69,72
2026-02-01,ST007,P0047,233,69
2026-02-01,ST007,P0048,229,52
2026-02-01,ST007,P0049,227,57
2026-02-01,ST007,P0050,264,80
2026-02-01,ST007,P0051,68,52
2026-02-01,ST007,P0052,202,72
2026-02-01,ST007,P0053,239,52
2026-02-01,ST007,P0054,82,52
2026-02-01,ST007,P0055,142,39
2026-02-01,ST007,P0056,42,40
2026-02-01,ST007,P0057,218,77
2026-02-01,ST007,P0058,182,78
2026-02-01,ST007,P0059,85,66
2026-02-01,ST007,P0060,214,79
2026-02-01,ST007,P0061,138,15
2026-02-01,ST007,P0062,174,44
2026-02-01,ST007,P0063,212,69
2026-02-01,ST007,P0064,229,79
2026-02-01,ST007,P0065,112,38
2026-02-01,ST007,P0066,21,39
2026-02-01,ST007,P0067,43,65
2026-02-01,ST007,P0068,68,41
2026-02-01,ST007,P0069,59,76
2026-02-01,ST007,P0070,235,16
2026-02-01,ST007,P0071,179,46
2026-02-01,ST007,P0072,159,20
2026-02-01,ST007,P0073,111,43
2026-02-01,ST007,P0074,101,40
2026-02-01,ST007,P0075,57,55
2026-02-01,ST007,P0076,54,80
2026-02-01,ST007,P0077,13,28
2026-02-01,ST007,P0078,208,66
2026-02-01,ST007,P0079,148,16
2026-02-01,ST007,P0080,85,46
2026-02-01,ST007,P0081,221,32
2026-02-01,ST007,P0082,280,22
2026-02-01,ST007,P0083,66,43
2026-02-01,ST007,P0084,261,61
2026-02-01,ST007,P0085,104,24
2026-02-01,ST007,P0086,61,60
2026-02-01,ST007,P0087,146,45
2026-02-01,ST007,P0088,293,76
2026-02-01,ST007,P0089,283,27
2026-02-01,ST007,P0090,189,77
2026-02-01,ST007,P0091,130,48
2026-02-01,ST007,P0092,49,55
2026-02-01,ST007,P0093,48,17
2026-02-01,ST007,P0094,198,69
2026-02-01,ST007,P0095,11,79
2026-02-01,ST007,P0096,220,38
2026-02-01,ST007,P0097,125,63
2026-02-01,ST007,P0098,185,22
2026-02-01,ST007,P0099,153,65
2026-02-01,ST007,P0100,24,33
2026-02-01,ST008,P0001,215,37
2026-02-01,ST008,P0002,78,54
2026-02-01,ST008,P0003,258,31
2026-02-01,ST008,P0004,79,58
2026-02-01,ST008,P0005,58,33
2026-02-01,ST008,P0006,223,27
2026-02-01,ST008,P0007,130,58
2026-02-01,ST008,P0008,27,68
2026-02-01,ST008,P0009,69,23
2026-02-01,ST008,P0010,35,52
2026-02-01,ST008,P0011,21,24
2026-02-01,ST008,P0012,170,76
2026-02-01,ST008,P0013,259,17
2026-02-01,ST008,P0014,207,32
2026-02-01,ST008,P0015,273,23
2026-02-01,ST008,P0016,24,76
2026-02-01,ST008,P0017,186,38
2026-02-01,ST008,P0018,221,65
2026-02-01,ST008,P0019,219,62
2026-02-01,ST008,P0020,30,42
2026-02-01,ST008,P0021,219,26
2026-02-01,ST008,P0022,205,35
2026-02-01,ST008,P0023,63,52
2026-02-01,ST008,P0024,26,71
2026-02-01,ST008,P0025,120,75
2026-02-01,ST008,P0026,105,21
2026-02-01,ST008,P0027,274,73
2026-02-01,ST008,P0028,47,50
2026-02-01,ST008,P0029,106,17
2026-02-01,ST008,P0030,104,16
2026-02-01,ST008,P0031,84,18
2026-02-01,ST008,P0032,31,58
2026-02-01,ST008,P0033,205,37
2026-02-01,ST008,P0034,208,20
2026-02-01,ST008,P0035,251,15
2026-02-01,ST008,P0036,95,51
2026-02-01,ST008,P0037,257,51
2026-02-01,ST008,P0038,267,56
2026-02-01,ST008,P0039,234,36
2026-02-01,ST008,P0040,37,44
2026-02-01,ST008,P0041,91,74
2026-02-01,ST008,P0042,121,30
2026-02-01,ST008,P0043,174,37
2026-02-01,ST008,P0044,83,41
2026-02-01,ST008,P0045,93,32
2026-02-01,ST008,P0046,299,73
2026-02-01,ST008,P0047,94,56
2026-02-01,ST008,P0048,136,19
2026-02-01,ST008,P0049,62,52
2026-02-01,ST008,P0050,132,52
2026-02-01,ST008,P0051,255,62
2026-02-01,ST008,P0052,154,45
2026-02-01,ST008,P0053,48,79
2026-02-01,ST008,P0054,279,66
2026-02-01,ST008,P0055,164,61
2026-02-01,ST008,P0056,142,73
2026-02-01,ST008,P0057,284,21
2026-02-01,ST008,P0058,34,75
2026-02-01,ST008,P0059,298,37
2026-02-01,ST008,P0060,143,69
2026-02-01,ST008,P0061,115,66
2026-02-01,ST008,P0062,215,45
2026-02-01,ST008,P0063,249,59
2026-02-01,ST008,P0064,189,61
2026-02-01,ST008,P0065,13,50
2026-02-01,ST008,P0066,177,46
2026-02-01,ST008,P0067,281,78
2026-02-01,ST008,P0068,189,19
2026-02-01,ST008,P0069,11,78
2026-02-01,ST008,P0070,242,19
2026-02-01,ST008,P0071,32,39
2026-02-01,ST008,P0072,64,71
2026-02-01,ST008,P0073,79,27
2026-02-01,ST008,P0074,44,44
2026-02-01,ST008,P0075,190,79
2026-02-01,ST008,P0076,6,51
2026-02-01,ST008,P0077,103,41
2026-02-01,ST008,P0078,126,29
2026-02-01,ST008,P0079,196,68
2026-02-01,ST008,P0080,220,48
2026-02-01,ST008,P0081,14,29
2026-02-01,ST008,P0082,29,25
2026-02-01,ST008,P0083,164,66
2026-02-01,ST008,P0084,20,26
2026-02-01,ST008,P0085,107,41
2026-02-01,ST008,P0086,172,38
2026-02-01,ST008,P0087,8,70
2026-02-01,ST008,P0088,90,37
2026-02-01,ST008,P0089,201,21
2026-02-01,ST008,P0090,295,41
2026-02-01,ST008,P0091,44,64
2026-02-01,ST008,P0092,146,31
2026-02-01,ST008,P0093,202,66
2026-02-01,ST008,P0094,121,44
2026-02-01,ST008,P0095,64,63
2026-02-01,ST008,P0096,53,52
2026-02-01,ST008,P0097,31,34
2026-02-01,ST008,P0098,102,28
2026-02-01,ST008,P0099,8,23
2026-02-01,ST008,P0100,248,25
2026-03-01,ST001,P0001,234,30
2026-03-01,ST001,P0002,156,55
2026-03-01,ST001,P0003,243,47
2026-03-01,ST001,P0004,28,57
2026-03-01,ST001,P0005,61,61
2026-03-01,ST001,P0006,19,24
2026-03-01,ST001,P0007,10,15
2026-03-01,ST001,P0008,175,67
2026-03-01,ST001,P0009,230,44
2026-03-01,ST001,P0010,188,35
2026-03-01,ST001,P0011,218,43
2026-03-01,ST001,P0012,191,62
2026-03-01,ST001,P0013,49,75
2026-03-01,ST001,P0014,226,45
2026-03-01,ST001,P0015,190,38
2026-03-01,ST001,P0016,140,29
2026-03-01,ST001,P0017,127,18
2026-03-01,ST001,P0018,81,38
2026-03-01,ST001,P0019,274,63
2026-03-01,ST001,P0020,250,27
2026-03-01,ST001,P0021,32,65
2026-03-01,ST001,P0022,217,56
2026-03-01,ST001,P0023,221,17
2026-03-01,ST001,P0024,91,52
2026-03-01,ST001,P0025,90,39
2026-03-01,ST001,P0026,192,72
2026-03-01,ST001,P0027,230,71
2026-03-01,ST001,P0028,152,25
2026-03-01,ST001,P0029,159,20
2026-03-01,ST001,P0030,193,75
2026-03-01,ST001,P0031,48,78
2026-03-01,ST001,P0032,177,39
2026-03-01,ST001,P0033,82,31
2026-03-01,ST001,P0034,258,78
2026-03-01,ST001,P0035,183,35
2026-03-01,ST001,P0036,206,30
2026-03-01,ST001,P0037,166,74
2026-03-01,ST001,P0038,272,29
2026-03-01,ST001,P0039,210,46
2026-03-01,ST001,P0040,55,76
2026-03-01,ST001,P0041,59,55
2026-03-01,ST001,P0042,63,26
2026-03-01,ST001,P0043,39,48
2026-03-01,ST001,P0044,88,48
2026-03-01,ST001,P0045,64,35
2026-03-01,ST001,P0046,154,79
2026-03-01,ST001,P0047,164,61
2026-03-01,ST001,P0048,161,68
2026-03-01,ST001,P0049,230,42
2026-03-01,ST001,P0050,43,41
2026-03-01,ST001,P0051,232,24
2026-03-01,ST001,P0052,245,48
2026-03-01,ST001,P0053,52,15
2026-03-01,ST001,P0054,214,66
2026-03-01,ST001,P0055,169,54
2026-03-01,ST001,P0056,167,21
2026-03-01,ST001,P0057,282,60
2026-03-01,ST001,P0058,248,15
2026-03-01,ST001,P0059,103,47
2026-03-01,ST001,P0060,8,30
2026-03-01,ST001,P0061,51,78
2026-03-01,ST001,P0062,211,26
2026-03-01,ST001,P0063,241,18
2026-03-01,ST001,P0064,203,28
2026-03-01,ST001,P0065,110,19
2026-03-01,ST001,P0066,63,28
2026-03-01,ST001,P0067,69,72
2026-03-01,ST001,P0068,114,43
2026-03-01,ST001,P0069,51,26
2026-03-01,ST001,P0070,237,35
2026-03-01,ST001,P0071,20,46
2026-03-01,ST001,P0072,167,75
2026-03-01,ST001,P0073,199,60
2026-03-01,ST001,P0074,221,48
2026-03-01,ST001,P0075,11,18
2026-03-01,ST001,P0076,37,23
2026-03-01,ST001,P0077,167,52
2026-03-01,ST001,P0078,71,66
2026-03-01,ST001,P0079,34,71
2026-03-01,ST001,P0080,288,34
2026-03-01,ST001,P0081,153,24
2026-03-01,ST001,P0082,67,68
2026-03-01,ST001,P0083,148,41
2026-03-01,ST001,P0084,143,37
2026-03-01,ST001,P0085,160,23
2026-03-01,ST001,P0086,67,47
2026-03-01,ST001,P0087,247,55
2026-03-01,ST001,P0088,154,65
2026-03-01,ST001,P0089,228,33
2026-03-01,ST001,P0090,145,33
2026-03-01,ST001,P0091,69,44
2026-03-01,ST001,P0092,36,69
2026-03-01,ST001,P0093,155,31
2026-03-01,ST001,P0094,42,25
2026-03-01,ST001,P0095,221,80
2026-03-01,ST001,P0096,138,66
2026-03-01,ST001,P0097,33,43
2026-03-01,ST001,P0098,270,59
2026-03-01,ST001,P0099,55,58
2026-03-01,ST001,P0100,81,45
2026-03-01,ST002,P0001,147,69
2026-03-01,ST002,P0002,205,55
2026-03-01,ST002,P0003,80,23
2026-03-01,ST002,P0004,258,51
2026-03-01,ST002,P0005,222,47
2026-03-01,ST002,P0006,171,39
2026-03-01,ST002,P0007,124,27
2026-03-01,ST002,P0008,226,49
2026-03-01,ST002,P0009,166,16
2026-03-01,ST002,P0010,225,19
2026-03-01,ST002,P0011,170,51
2026-03-01,ST002,P0012,57,27
2026-03-01,ST002,P0013,114,75
2026-03-01,ST002,P0014,58,43
2026-03-01,ST002,P0015,153,69
2026-03-01,ST002,P0016,128,28
2026-03-01,ST002,P0017,11,78
2026-03-01,ST002,P0018,283,20
2026-03-01,ST002,P0019,252,69
2026-03-01,ST002,P0020,300,56
2026-03-01,ST002,P0021,236,63
2026-03-01,ST002,P0022,32,29
2026-03-01,ST002,P0023,290,44
2026-03-01,ST002,P0024,12,50
2026-03-01,ST002,P0025,59,56
2026-03-01,ST002,P0026,147,51
2026-03-01,ST002,P0027,255,54
2026-03-01,ST002,P0028,260,45
2026-03-01,ST002,P0029,126,49
2026-03-01,ST002,P0030,119,62
2026-03-01,ST002,P0031,245,46
2026-03-01,ST002,P0032,226,76
2026-03-01,ST002,P0033,22,27
2026-03-01,ST002,P0034,223,79
2026-03-01,ST002,P0035,189,34
2026-03-01,ST002,P0036,190,45
2026-03-01,ST002,P0037,44,76
2026-03-01,ST002,P0038,168,21
2026-03-01,ST002,P0039,135,15
2026-03-01,ST002,P0040,293,42
2026-03-01,ST002,P0041,247,17
2026-03-01,ST002,P0042,47,29
2026-03-01,ST002,P0043,270,56
2026-03-01,ST002,P0044,208,72
2026-03-01,ST002,P0045,142,17
2026-03-01,ST002,P0046,188,36
2026-03-01,ST002,P0047,294,17
2026-03-01,ST002,P0048,172,60
2026-03-01,ST002,P0049,21,59
2026-03-01,ST002,P0050,252,34
2026-03-01,ST002,P0051,262,23
2026-03-01,ST002,P0052,276,49
2026-03-01,ST002,P0053,233,34
2026-03-01,ST002,P0054,204,65
2026-03-01,ST002,P0055,263,21
2026-03-01,ST002,P0056,208,41
2026-03-01,ST002,P0057,93,51
2026-03-01,ST002,P0058,44,69
2026-03-01,ST002,P0059,53,26
2026-03-01,ST002,P0060,182,49
2026-03-01,ST002,P0061,23,63
2026-03-01,ST002,P0062,95,77
2026-03-01,ST002,P0063,267,18
2026-03-01,ST002,P0064,266,21
2026-03-01,ST002,P0065,206,79
2026-03-01,ST002,P0066,108,26
2026-03-01,ST002,P0067,67,34
2026-03-01,ST002,P0068,65,73
2026-03-01,ST002,P0069,175,32
2026-03-01,ST002,P0070,288,34
2026-03-01,ST002,P0071,87,41
2026-03-01,ST002,P0072,128,25
2026-03-01,ST002,P0073,99,57
2026-03-01,ST002,P0074,204,77
2026-03-01,ST002,P0075,260,32
2026-03-01,ST002,P0076,182,15
2026-03-01,ST002,P0077,114,59
2026-03-01,ST002,P0078,224,30
2026-03-01,ST002,P0079,222,37
2026-03-01,ST002,P0080,240,29
2026-03-01,ST002,P0081,138,26
2026-03-01,ST002,P0082,102,50
2026-03-01,ST002,P0083,94,78
2026-03-01,ST002,P0084,258,39
2026-03-01,ST002,P0085,78,40
2026-03-01,ST002,P0086,166,77
2026-03-01,ST002,P0087,124,77
2026-03-01,ST002,P0088,135,38
2026-03-01,ST002,P0089,56,54
2026-03-01,ST002,P0090,82,16
2026-03-01,ST002,P0091,134,38
2026-03-01,ST002,P0092,22,71
2026-03-01,ST002,P0093,127,76
2026-03-01,ST002,P0094,138,29
2026-03-01,ST002,P0095,194,80
2026-03-01,ST002,P0096,238,23
2026-03-01,ST002,P0097,152,33
2026-03-01,ST002,P0098,180,21
2026-03-01,ST002,P0099,173,32
2026-03-01,ST002,P0100,173,43
2026-03-01,ST003,P0001,6,61
2026-03-01,ST003,P0002,188,77
2026-03-01,ST003,P0003,258,43
